conference,region,institution-name,organization,group,position-information,position,prefix,name,lastname,suffix,gender,location,yearbook-year,page,source-pdf
Baltic,,,,officers,,secretary,J.,J. Sprohge,Sprohge,,,,1910,110,YB1910.pdf
Baltic,,,,officers,,secretary,J.,J. Teesneek,Teesneek,,,,1910,110,YB1910.pdf
Baltic,,,,officers,,secretary,E.,E. Efimow,Efimow,,,,1910,110,YB1910.pdf
Baltic,,,,officers,,secretary,A.,A. Klement,Klement,,,,1910,110,YB1910.pdf
Caucasian,,,,officers,,president,K. A.,K. A. Reifschneider,Reifschneider,,,,1910,111,YB1910.pdf
Caucasian,,,,officers,,president,J.,J. Isaak,Isaak,,,,1910,111,YB1910.pdf
Caucasian,,,,officers,,president,E.,E. Executive,Executive,,,,1910,111,YB1910.pdf
Caucasian,,,,officers,,president,P.,P. Kohn,Kohn,,,,1910,111,YB1910.pdf
Caucasian,,,,officers,,president,A.,A. Sittnikow,Sittnikow,,,,1910,111,YB1910.pdf
Caucasian,,,,officers,,president,D.,D. Isaak,Isaak,,,,1910,111,YB1910.pdf
Caucasian,,,,officers,,president,G.,G. Fritz,Fritz,,,,1910,111,YB1910.pdf
Caucasian,,,,officers,,treasurer,P.,P. Brandt,Brandt,,,Sabbath-school a n d Missionary,1910,111,YB1910.pdf
Caucasian,,,,officers,,secretary,P.,P. Brandt,Brandt,,,,1910,111,YB1910.pdf
Caucasian,,,,officers,,secretary,D.,D. Isaak,Isaak,,,,1910,111,YB1910.pdf
Caucasian,,,,officers,,secretary,K.,K. Schamkow,Schamkow,,,,1910,111,YB1910.pdf
Caucasian,,,,officers,,secretary,M.,M. Demidow,Demidow,,,,1910,111,YB1910.pdf
Caucasian,,,,officers,,secretary,J.,J. Albrecht,Albrecht,,,,1910,111,YB1910.pdf
Caucasian,,,,officers,,secretary,G.,G. Sawatzki,Sawatzki,,,,1910,111,YB1910.pdf
Russian Union,,,,officers,,secretary,T.,T. Wagele,Wagele,,,,1910,112,YB1910.pdf
Russian Union,,,,officers,,treasurer,P.,P. Brandt,Brandt,,,Sabbath-school a n d Missionary,1910,112,YB1910.pdf
Russian Union,,,,officers,,secretary,P.,P. Brandt,Brandt,,,,1910,112,YB1910.pdf
Russian Union,,,,officers,,secretary,J. F.,J. F. Hinter,Hinter,,,,1910,112,YB1910.pdf
Russian Union,,,,officers,,secretary,G.,G. Hetze,Hetze,,,,1910,112,YB1910.pdf
Russian Union,,,,officers,,secretary,J.,J. Wuckert,Wuckert,,,,1910,112,YB1910.pdf
Russian Union,,,,officers,,secretary,G.,G. Leh,Leh,,,,1910,112,YB1910.pdf
Russian Union,,,,officers,,secretary,A.,A. Gontar,Gontar,,,,1910,112,YB1910.pdf
Middle Russian,,,,officers,,secretary,S.,S. Bojanus,Bojanus,,,MINISTER. 0. Wildgrube,1910,112,YB1910.pdf
Middle Russian,,,,officers,,secretary,J. T.,J. T. Boettcher,Boettcher,,,MINISTER. 0. Wildgrube,1910,112,YB1910.pdf
Middle Russian,,,,officers,,secretary,M.,M. Jurkin,Jurkin,,,MINISTER. 0. Wildgrube,1910,112,YB1910.pdf
West Prussian,,,,officers,,secretary,D. H.,D. H. Turowsky,Turowsky,,,Treasurer a n d Sabbath-school,1910,112,YB1910.pdf
Scandinavian Union,,,,officers,,president,J. C.,J. C. Raft,Raft,,,,1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,vice-president,S. F.,S. F. Svensson,Svensson,,,"Kungsgatan 34, Stockholm, Sweden",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,secretary,,Erik Arnesen,Arnesen,,,"Skodsborg, Denmark",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,J. C.,J. C. Raft,Raft,,,"Erik Arnesen. MINISTER. Office: Margrethevej 5, Copenhagen, V., Denmark. (All persons named below may be addressed as above.)",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,N. C.,N. C. Bergersen,Bergersen,,,"Erik Arnesen. MINISTER. Office: Margrethevej 5, Copenhagen, V., Denmark. (All persons named below may be addressed as above.)",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,S. F.,S. F. Svensson,Svensson,,,"Erik Arnesen. MINISTER. Office: Margrethevej 5, Copenhagen, V., Denmark. (All persons named below may be addressed as above.)",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,C. C.,C. C. Jensen,Jensen,,,"Erik Arnesen. MINISTER. Office: Margrethevej 5, Copenhagen, V., Denmark. (All persons named below may be addressed as above.)",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,E.,E. Lind,Lind,,,"Erik Arnesen. MINISTER. Office: Margrethevej 5, Copenhagen, V., Denmark. (All persons named below may be addressed as above.)",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,J. C.,J. C. Ottosen,Ottosen,,,"Erik Arnesen. MINISTER. Office: Margrethevej 5, Copenhagen, V., Denmark. (All persons named below may be addressed as above.)",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,president,C. C.,C. C. Jensen,Jensen,,,,1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,vice-president,L.,L. Muderspach,Muderspach,,,,1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,secretary,A.,A. Andersen,Andersen,,,,1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,L.,L. Muderspach,Muderspach,,,"Jens Iversen Henriksen, Chr. Juhl",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,P.,P. Han,Han,,,"Jens Iversen Henriksen, Chr. Juhl",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,A. C.,A. C. Christensen,Christensen,,,"Jens Iversen Henriksen, Chr. Juhl",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,P.,P. Hansen,Hansen,,,"Jens Iversen Henriksen, Chr. Juhl",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,C. C.,C. C. Jensen,Jensen,,,"Jens Iversen Henriksen, Chr. Juhl",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,N. P.,N. P. Nelson,Nelson,,,"Jens Iversen Henriksen, Chr. Juhl",1910,113,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,E. C.,E. C. Sonne,Sonne,,,"Jens Iversen Henriksen, Chr. Juhl",1910,113,YB1910.pdf
Finland,,,,ministers,,president,F. R.,F. R. Oberg,Oberg,,,and K. L. ()string,1910,114,YB1910.pdf
Finland,,,,ministers,,president,N.,N. Hammar,Hammar,,,and K. L. ()string,1910,114,YB1910.pdf
Finland,,,,ministers,,president,N.,N. Sucksdorff,Sucksdorff,,,and K. L. ()string,1910,114,YB1910.pdf
Finland,,,,ministers,,secretary,F. R.,F. R. Oberg,Oberg,,,Sabbath-school,1910,114,YB1910.pdf
Finland,,,,ministers,,secretary,N.,N. Rammar,Rammar,,,Sabbath-school,1910,114,YB1910.pdf
Finland,,,,ministers,,secretary,W.,W. Sucksdorff,Sucksdorff,,,"Nestor Savander, Alma. Bjugg. NORWAY CONFERENCE. Organized 1887. Territory: Norway. Cable Address: Sundhedsbladet, Christiania",1910,114,YB1910.pdf
Scandinavian Union,,,,officers,,president,N. C.,N. C. Bergersen,Bergersen,,,,1910,115,YB1910.pdf
Scandinavian Union,,,,officers,,secretary,C. B.,C. B. Jensen,Jensen,,,,1910,115,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,J. M.,J. M. Narem,Narem,,,,1910,115,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,N. C.,N. C. Bergersen,Bergersen,,,,1910,115,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,N. P.,N. P. Nelsen,Nelsen,,,,1910,115,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,J.,J. Olsen,Olsen,,,,1910,115,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,L.,L. Hav,Hav,,,,1910,115,YB1910.pdf
Scandinavian Union,,,,officers,,treasurer,C. B.,C. B. Jensen,Jensen,,,,1910,115,YB1910.pdf
Swedish,,,,officers,,president,S. F.,S. F. Svensson,Svensson,,,,1910,115,YB1910.pdf
Swedish,,,,officers,,vice-president,E.,E. Lind,Lind,,,Secretary and,1910,115,YB1910.pdf
Swedish,,,,officers,,treasurer,E.,E. Lind,Lind,,,,1910,115,YB1910.pdf
Swedish,,,,officers,,treasurer,J.,J. Bergstrom,Bergstrom,,,,1910,115,YB1910.pdf
Swedish,,,,officers,,treasurer,S. F.,S. F. Svensson,Svensson,,,,1910,115,YB1910.pdf
Swedish,,,,officers,,treasurer,P. A.,P. A. Ahlstrom,Ahlstrom,,,,1910,115,YB1910.pdf
Swedish,,,,officers,,treasurer,J. M.,J. M. Erikson,Erikson,,,,1910,115,YB1910.pdf
Swedish,,,,officers,,treasurer,J. R.,J. R. Lindqvist,Lindqvist,,,,1910,115,YB1910.pdf
Swedish,,,,other members,,member,P. A.,P. A. Ahlstrom,Ahlstrom,,,"A. F. Blomkoist; Auditors, K. Mattson, J. Bergstrom",1910,115,YB1910.pdf
West German Union,,,,officers,,president,J. H.,J. H. Schilling,Schilling,,,"Rotlintstrasse No. 21, II, Frankfurt a.M., Germany",1910,116,YB1910.pdf
West German Union,,,,officers,,vice-president,J. G.,J. G. Oblander,Oblander,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,vice-president,R.,R. Rall,Rall,,,,1910,116,YB1910.pdf
West German Union,,,,officers,all West German Fields not otherwise provided for,treasurer,N.,N. Schlatterer,Schlatterer,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,assistant treasurer,,Anna,Anna,,,Obst,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,B.,B. Severin,Severin,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,J. H.,J. H. Schilling,Schilling,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,C.,C. Sinz,Sinz,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,E.,E. Reinke,Reinke,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,H.,H. Fenner,Fenner,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,R. G.,R. G. Klingbeil,Klingbeil,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,J.,J. Wolfgarten,Wolfgarten,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,F.,F. Prieser,Prieser,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,D. P.,D. P. Gaede,Gaede,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,J.,J. Erzberger,Erzberger,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,H.,H. Hartkop,Hartkop,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,P.,P. John,John,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,L. R.,L. R. Conradi,Conradi,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,H. F.,H. F. Schuberth,Schuberth,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,W.,W. Krumm,Krumm,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,J. T.,J. T. Boettcher,Boettcher,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,E.,E. Meyer,Meyer,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,J. F.,J. F. Huenergardt,Huenergardt,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,G. W.,G. W. Schubert,Schubert,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,E.,E. Frauchiger,Frauchiger,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,G.,G. Perk,Perk,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,E.,E. Bahr,Bahr,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,L.,L. Mathe,Mathe,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,W.,W. Prillwitz,Prillwitz,,,,1910,116,YB1910.pdf
West German Union,,,,officers,,auditor,E.,E. Enseleit,Enseleit,,,,1910,116,YB1910.pdf
Bavarian,,,,officers,,president,F.,F. Prieser,Prieser,,,,1910,116,YB1910.pdf
German-Swiss,,,,officers,,president,E.,E. Reinke,Reinke,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,C. H.,C. H. Ebner,Ebner,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,treasurer,W.,W. Sebald,Sebald,,,Sabbath-school a n d Missionary,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,L.,L. Sebald,Sebald,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,A.,A. Gloor,Gloor,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,E.,E. Reinke,Reinke,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,J.,J. Erzberger,Erzberger,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,W.,W. Kiiry,Kiiry,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,W.,W. Sebald,Sebald,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,H.,H. Weiss,Weiss,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,president,C.,C. Sinz,Sinz,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,H.,H. Feddersen,Feddersen,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,treasurer,A.,A. Obst,Obst,,,Sabbath-school a n d Missionary,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,R.,R. Rall,Rall,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,C.,C. Wetzel,Wetzel,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,C.,C. Sinz,Sinz,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,W.,W. Hegmann,Hegmann,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,E.,E. Mister,Mister,,,,1910,117,YB1910.pdf
German-Swiss,,,,officers,,secretary,B.,B. Morick,Morick,,,,1910,117,YB1910.pdf
General,,,,officers,,president,J. G. ()blander.,J. G. ()blander.,()blander.,,,,1910,117,YB1910.pdf
General,,,,officers,,secretary,Staubert.,Otto Staubert.,Otto,,,,1910,117,YB1910.pdf
General,,,,officers,,treasurer,Obst.,Anna Obst. Sabbath-school a n d Missionary,Missionary,,,,1910,117,YB1910.pdf
General,,,,officers,,secretary,R.,R. Rall,Rall,,,,1910,117,YB1910.pdf
General,,,,officers,,secretary,A.,A. Matern,Matern,,,,1910,117,YB1910.pdf
West German Union,,,,officers,,president,D. P.,D. P. Gaede,Gaede,,,Secretary. - Sabbath-school a n d Missionary,1910,118,YB1910.pdf
West German Union,,,,officers,,secretary,R.,R. Rall,Rall,,,,1910,118,YB1910.pdf
West German Union,,,,officers,,treasurer,N.,N. Schlatterer,Schlatterer,,,,1910,118,YB1910.pdf
West German Union,,,,officers,,treasurer,G.,G. Zollmann,Zollmann,,,,1910,118,YB1910.pdf
West German Union,,,,officers,,treasurer,D. P.,D. P. Gaede,Gaede,,,,1910,118,YB1910.pdf
West German Union,,,,officers,,treasurer,F.,F. Zerndt,Zerndt,,,,1910,118,YB1910.pdf
West German Union,,,,officers,,treasurer,C.,C. Wittig,Wittig,,,,1910,118,YB1910.pdf
West German,,,,officers,,president,H.,H. Fenner,Fenner,,,,1910,118,YB1910.pdf
West German,,,,officers,,secretary,W.,W. Ernenputsch,Ernenputsch,,,Sabbath-school a n d Missionary,1910,118,YB1910.pdf
West German,,,,officers,,secretary,R.,R. Rall,Rall,,,,1910,118,YB1910.pdf
West German,,,,officers,,secretary,A.,A. Kollhosser,Kollhosser,,,,1910,118,YB1910.pdf
West German,,,,officers,,treasurer,H.,H. Fenner,Fenner,,,,1910,118,YB1910.pdf
West German,,,,officers,,treasurer,A.,A. Kollhosser,Kollhosser,,,,1910,118,YB1910.pdf
West German,,,,officers,,treasurer,A.,A. Lammel,Lammel,,,,1910,118,YB1910.pdf
West German,,,,officers,,treasurer,F.,F. Mannesmann,Mannesmann,,,,1910,118,YB1910.pdf
West German,,,,officers,,secretary,H.,H. Walz,Walz,,,-,1910,118,YB1910.pdf
West German,,,,officers,,treasurer,N.,N. Schlatterer,Schlatterer,,,Sabbath-school a n d Missionary,1910,118,YB1910.pdf
West German,,,,officers,,secretary,J.,J. Wolfgarten,Wolfgarten,,,,1910,118,YB1910.pdf
West German,,,,officers,,secretary,F.,F. Gruber,Gruber,,,,1910,118,YB1910.pdf
West German,,,,officers,,secretary,E.,E. Seidl,Seidl,,,,1910,118,YB1910.pdf
West German,,,,officers,,secretary,C.,C. Simon,Simon,,,,1910,118,YB1910.pdf
West German Union,,,,officers,,secretary,J.,J. Wibbens,Wibbens,,,,1910,119,YB1910.pdf
West German Union,,,,officers,,treasurer,N.,N. Schlatterer,Schlatterer,,,Sabbath-school and Missionary,1910,119,YB1910.pdf
West German Union,,,,officers,,secretary,R.,R. Rall,Rall,,,Chr. Westerdaal,1910,119,YB1910.pdf
West German Union,,,,officers,,secretary,A.,A. Postema,Postema,,,Chr. Westerdaal,1910,119,YB1910.pdf
West German Union,,,,officers,,secretary,R. G.,R. G. Kling,Kling,,,Chr. Westerdaal,1910,119,YB1910.pdf
West German Union,,,,officers,,secretary,J.,J. Wibbens,Wibbens,,,Chr. Westerdaal,1910,119,YB1910.pdf
West German Union,,,,officers,,secretary,J.,J. Wintzen,Wintzen,,,Chr. Westerdaal,1910,119,YB1910.pdf
West German Union,,,,officers,,president,J. H.,J. H. Schilling,Schilling,,,,1910,119,YB1910.pdf
West German Union,,,,officers,,secretary,R.,R. Rall,Rall,,,,1910,119,YB1910.pdf
West German Union,,,,officers,,treasurer,N.,N. Schlatterer,Schlatterer,,,C. vonFintel. MINISTER. A. 0. Janert,1910,119,YB1910.pdf
West German Union,,,,officers,,treasurer,J. H.,J. H. Schil,Schil,,,C. vonFintel. MINISTER. A. 0. Janert,1910,119,YB1910.pdf
West German Union,,,,officers,,treasurer,H.,H. Hartkop,Hartkop,,,C. vonFintel. MINISTER. A. 0. Janert,1910,119,YB1910.pdf
West German Union,,,,officers,,treasurer,P.,P. John,John,,,C. vonFintel. MINISTER. A. 0. Janert,1910,119,YB1910.pdf
Abyssinian,,,,general conference committee,,member,A.,A. Grundset,Grundset,,,"Director; P. N. Lindegren, F. W. Vasenius, J. Persson, V. E. Toppenberg. Minister: A. Grundset. Missionaries: P. N. Lindegren, Dr. F. W. Vasenius, J. Persson, V. E. Toppenberg. BRITISH EAST AFRICAN MIS- SION. Established 1906. Territory: British East Africa",1910,119,YB1910.pdf
South African Union,,,,officers,,president,R. C.,R. C. Porter,Porter,,,""" Wynnton "" Selous Road, Claremont, South Africa",1910,120,YB1910.pdf
South African Union,,,,officers,,vice-president,W. S.,W. S. Hyatt,Hyatt,,,"56 Roeland St., Cape Town, South Africa. Secretary and",1910,120,YB1910.pdf
South African Union,,,,officers,,treasurer,J. V.,J. V. Willson,Willson,,,"43 Wolhuter St., Jeppestown, Johannesburg, South Africa",1910,120,YB1910.pdf
South African Union,,,,officers,,treasurer,R. C.,R. C. Porter,Porter,,,"43 Wolhuter St., Jeppestown, Johannesburg, South Africa",1910,120,YB1910.pdf
South African Union,,,,officers,,treasurer,H. J.,H. J. Edmed,Edmed,,,"43 Wolhuter St., Jeppestown, Johannesburg, South Africa",1910,120,YB1910.pdf
South African Union,,,,officers,,treasurer,M. C.,M. C. Sturdevant,Sturdevant,,,"43 Wolhuter St., Jeppestown, Johannesburg, South Africa",1910,120,YB1910.pdf
South African Union,,,,officers,,treasurer,F. B.,F. B. Armitage,Armitage,,,"43 Wolhuter St., Jeppestown, Johannesburg, South Africa",1910,120,YB1910.pdf
South African Union,,,,officers,,treasurer,S. C.,S. C. Austen,Austen,,,"43 Wolhuter St., Jeppestown, Johannesburg, South Africa",1910,120,YB1910.pdf
South African Union,,,,officers,,treasurer,R. C.,R. C. Honey,Honey,,,"43 Wolhuter St., Jeppestown, Johannesburg, South Africa",1910,120,YB1910.pdf
South African Union,,,,officers,,treasurer,J. C.,J. C. Baumann,Baumann,,,"43 Wolhuter St., Jeppestown, Johannesburg, South Africa",1910,120,YB1910.pdf
South African Union,,,,officers,,treasurer,J. V.,J. V. Wilson,Wilson,,,"43 Wolhuter St., Jeppestown, Johannesburg, South Africa",1910,120,YB1910.pdf
South African Union,,,,officers,,treasurer,A. P.,A. P. Tarr,Tarr,,,"43 Wolhuter St., Jeppestown, Johannesburg, South Africa",1910,120,YB1910.pdf
South African Union,,,,officers,,treasurer,E.,E. Robertson,Robertson,,,"43 Wolhuter St., Jeppestown, Johannesburg, South Africa",1910,120,YB1910.pdf
Cape Colony,,,,officers,,president,E. R.,E. R. Williams,Williams,,,office address. Secretary and,1910,122,YB1910.pdf
Cape Colony,,,,officers,,treasurer,J. V.,J. V. Willson,Willson,,,Sabbath-school,1910,122,YB1910.pdf
Cape Colony,,,,officers,,treasurer,E. R.,E. R. Williams,Williams,,,Sabbath-school,1910,122,YB1910.pdf
Cape Colony,,,,officers,,treasurer,R. C.,R. C. Porter,Porter,,,Sabbath-school,1910,122,YB1910.pdf
Cape Colony,,,,officers,,treasurer,D. F.,D. F. Tarr,Tarr,,,Sabbath-school,1910,122,YB1910.pdf
Cape Colony,,,,officers,,treasurer,T. P.,T. P. Louwrens,Louwrens,,,Sabbath-school,1910,122,YB1910.pdf
Cape Colony,,,,officers,,treasurer,J. H.,J. H. Commins,Commins,,,Sabbath-school,1910,122,YB1910.pdf
Cape Colony,,,,officers,,secretary,H. S.,H. S. Beckner,Beckner,,,"1 Grovewalki, Claremont, Cape, South Africa. Young People's",1910,122,YB1910.pdf
Cape Colony,,,,officers,,secretary,H. S.,H. S. Beckner,Beckner,,,,1910,122,YB1910.pdf
Cape Colony,,,,officers,,secretary,R. C.,R. C. Porter,Porter,,,,1910,122,YB1910.pdf
Cape Colony,,,,officers,,secretary,W. S.,W. S. Hyatt,Hyatt,,,,1910,122,YB1910.pdf
Cape Colony,,,,officers,,secretary,H. J.,H. J. Edmed,Edmed,,,,1910,122,YB1910.pdf
Cape Colony,,,,officers,,secretary,E. R.,E. R. Williams,Williams,,,,1910,122,YB1910.pdf
Cape Colony,,,,officers,,secretary,E.,E. Engle,Engle,,,,1910,122,YB1910.pdf
Cape Colony,,,,officers,,secretary,F.,F. Reed,Reed,,,,1910,122,YB1910.pdf
General,,,,officers,,president,H. J.,H. J. Edmed,Edmed,,,,1910,122,YB1910.pdf
General,,,,officers,,vice-president,J. C.,J. C. Baumann,Baumann,,,Secretary and,1910,122,YB1910.pdf
General,,,,officers,,treasurer,F.,F. Mac,Mac,,,- donald,1910,122,YB1910.pdf
South American Union,,,,officers,,president,J. W.,J. W. Westphal,Westphal,,,post- office address,1910,125,YB1910.pdf
South American Union,,,,officers,,vice-president,F. W.,F. W. Spies,Spies,,,General Institutional Committee: 123,1910,125,YB1910.pdf
South American Union,,,,officers,,vice-president,F. H.,F. H. Westphal,Westphal,,,General Institutional Committee: 123,1910,125,YB1910.pdf
South American Union,,,,officers,,vice-president,W.,W. Ehlers,Ehlers,,,General Institutional Committee: 123,1910,125,YB1910.pdf
South American Union,,,,officers,,vice-president,J. V.,J. V. Maas,Maas,,,General Institutional Committee: 123,1910,125,YB1910.pdf
South American Union,,,,officers,,vice-president,R. H.,R. H. Haebnicht,Haebnicht,,,General Institutional Committee: 123,1910,125,YB1910.pdf
South American Union,,,,officers,,vice-president,A.,A. Pages,Pages,,,General Institutional Committee: 123,1910,125,YB1910.pdf
South American Union,,,,officers,,vice-president,C. D.,C. D. Lude,Lude,,,General Institutional Committee: 123,1910,125,YB1910.pdf
South American Union,,,,officers,,vice-president,F. L.,F. L. Perry,Perry,,,General Institutional Committee: 123,1910,125,YB1910.pdf
South American Union,,,,officers,,vice-president,J. W.,J. W. Westphal,Westphal,,,General Institutional Committee: 123,1910,125,YB1910.pdf
South American Union,,,,officers,,vice-president,E. W.,E. W. Thomann,Thomann,,,General Institutional Committee: 123,1910,125,YB1910.pdf
Argentine,,,,officers,,president,C. E.,C. E. Knight,Knight,,,,1910,126,YB1910.pdf
