conference,region,institution-name,organization,group,position-information,position,prefix,name,lastname,suffix,gender,location,yearbook-year,page,source-pdf
General,,,,officers,,treasurer,W.,W. Erumm,Erumm,,,"Amanda Severin. EAST GERMAN CONFERENCE. Organized 1901. Territory: Provinces of Brandenburg, Pomerania, and the. City of Berlin. Population: 7,256,380. Membership: 794; churches,",1909,107,YB1909.pdf
General,,,,officers,,treasurer,R.,R. Rall,Rall,,,"Amanda Severin. EAST GERMAN CONFERENCE. Organized 1901. Territory: Provinces of Brandenburg, Pomerania, and the. City of Berlin. Population: 7,256,380. Membership: 794; churches,",1909,107,YB1909.pdf
General,,,,officers,,treasurer,H.,H. Guldenzopf,Guldenzopf,,,"Amanda Severin. EAST GERMAN CONFERENCE. Organized 1901. Territory: Provinces of Brandenburg, Pomerania, and the. City of Berlin. Population: 7,256,380. Membership: 794; churches,",1909,107,YB1909.pdf
General,,,,officers,,treasurer,M.,M. Friesel,Friesel,,,"Amanda Severin. EAST GERMAN CONFERENCE. Organized 1901. Territory: Provinces of Brandenburg, Pomerania, and the. City of Berlin. Population: 7,256,380. Membership: 794; churches,",1909,107,YB1909.pdf
General,,,,officers,,president,G. W.,G. W. Schubert,Schubert,,,,1909,107,YB1909.pdf
General,,,,officers,,secretary,L.,L. Trautmann,Trautmann,,,,1909,107,YB1909.pdf
General,,,,officers,,treasurer,B.,B. Severin,Severin,,,Sabbath-school a n d Missionary,1909,107,YB1909.pdf
General,,,,officers,,secretary,A.,A. Liidtke,Liidtke,,,,1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,G. W.,G. W. Schubert,Schubert,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,A.,A. Liidtke,Liidtke,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,P.,P. Fenner,Fenner,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,M. H.,M. H. Wentland,Wentland,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,W.,W. Schulz,Schulz,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,H.,H. Baumann,Baumann,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,R.,R. Cunitz,Cunitz,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,K.,K. Amelung,Amelung,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,H.,H. Erzberger,Erzberger,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,F.,F. Rohne,Rohne,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,W.,W. Hoffman,Hoffman,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,H.,H. Glass,Glass,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,W.,W. Schafer,Schafer,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,P.,P. Stiicker,Stiicker,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,H.,H. Junker,Junker,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,E.,E. Sohnrey,Sohnrey,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,A.,A. Schmitt,Schmitt,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,H.,H. Palm,Palm,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,H.,H. Eheh,Eheh,,,"alt. GERMAN-SWISS CONFERENCE. Organized 1901. Population: 2,500,000. Membership: 428; churches, 12. Address: Nonnenweg 22, Basle, Switzerland",1909,107,YB1909.pdf
General,,,,officers,,president,J. G. ()blander.,J. G. ()blander.,()blander.,,,,1909,107,YB1909.pdf
General,,,,officers,,secretary,G. W.,G. W. Hockarth,Hockarth,,,,1909,107,YB1909.pdf
General,,,,officers,,treasurer,W.,W. Sebald,Sebald,,,Sabbath-school and Missioriary,1909,107,YB1909.pdf
General,,,,officers,,secretary,L.,L. Sebald,Sebald,,,,1909,107,YB1909.pdf
General,,,,officers,,secretary,A.,A. Gloor,Gloor,,,,1909,107,YB1909.pdf
General,,,,officers,,secretary,J. C.,J. C. Oh,Oh,,,,1909,107,YB1909.pdf
General,,,,officers,,secretary,J.,J. Erzberger,Erzberger,,,,1909,107,YB1909.pdf
General,,,,officers,,secretary,W.,W. Kilry,Kilry,,,,1909,107,YB1909.pdf
General,,,,officers,,secretary,W.,W. Sebald,Sebald,,,,1909,107,YB1909.pdf
General,,,,officers,,secretary,H.,H. Huber,Huber,,,,1909,107,YB1909.pdf
General,,,,officers,,president,L.,L. Mathe,Mathe,,,,1909,108,YB1909.pdf
General,,,,officers,,secretary,H.,H. Feddersen,Feddersen,,,,1909,108,YB1909.pdf
General,,,,officers,,treasurer,B.,B. Severin,Severin,,,Sabbath-school and Missionary,1909,108,YB1909.pdf
General,,,,officers,,secretary,R.,R. Rall,Rall,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,C.,C. Wetzel,Wetzel,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,L.,L. Mathe,Mathe,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,E.,E. KOs,KOs,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,B.,B. Morick,Morick,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,W.,W. Hegrnann,Hegrnann,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,W.,W. Schwenecke,Schwenecke,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,F.,F. Gotting,Gotting,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,A.,A. Miller,Miller,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,A.,A. Grabig,Grabig,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,G. W.,G. W. Hockarth,Hockarth,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,F.,F. Homer,Homer,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,H.,H. Meyer,Meyer,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,F.,F. Grieser,Grieser,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,E.,E. Ebner,Ebner,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,secretary,M.,M. Kobele,Kobele,,,"HUNGARIAN CONFERENCE. Organized Dec. 11-15, 1907. Territory: Hungary. Population: 17,876,189. Membership: 96; churches,",1909,108,YB1909.pdf
General,,,,officers,,president,J. F.,J. F. Huenergardt,Huenergardt,,,,1909,108,YB1909.pdf
General,,,,officers,,secretary,J.,J. Horcher,Horcher,,,,1909,108,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,M.,M. Botyanszky,Botyanszky,,,"Judit Fiilop. NORTH GERMAN CONFER- ENCE. Organized 1907. Territory: Province of Hanover (except the southern part, with PRUSSIAN CONFERENCE. Organized 1903. Territory: East and West Prussia. Population: 3,671,922. Membership: 551; churches,",1909,108,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,J. F.,J. F. Huenergardt,Huenergardt,,,"Judit Fiilop. NORTH GERMAN CONFER- ENCE. Organized 1907. Territory: Province of Hanover (except the southern part, with PRUSSIAN CONFERENCE. Organized 1903. Territory: East and West Prussia. Population: 3,671,922. Membership: 551; churches,",1909,108,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,M.,M. Oesz,Oesz,,,"Judit Fiilop. NORTH GERMAN CONFER- ENCE. Organized 1907. Territory: Province of Hanover (except the southern part, with PRUSSIAN CONFERENCE. Organized 1903. Territory: East and West Prussia. Population: 3,671,922. Membership: 551; churches,",1909,108,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,J.,J. Bukurenes,Bukurenes,,,"Judit Fiilop. NORTH GERMAN CONFER- ENCE. Organized 1907. Territory: Province of Hanover (except the southern part, with PRUSSIAN CONFERENCE. Organized 1903. Territory: East and West Prussia. Population: 3,671,922. Membership: 551; churches,",1909,108,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,F.,F. Huenergardt,Huenergardt,,,"Judit Fiilop. NORTH GERMAN CONFER- ENCE. Organized 1907. Territory: Province of Hanover (except the southern part, with PRUSSIAN CONFERENCE. Organized 1903. Territory: East and West Prussia. Population: 3,671,922. Membership: 551; churches,",1909,108,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,F.,F. Kessel,Kessel,,,"Judit Fiilop. NORTH GERMAN CONFER- ENCE. Organized 1907. Territory: Province of Hanover (except the southern part, with PRUSSIAN CONFERENCE. Organized 1903. Territory: East and West Prussia. Population: 3,671,922. Membership: 551; churches,",1909,108,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,P.,P. Todor,Todor,,,"Judit Fiilop. NORTH GERMAN CONFER- ENCE. Organized 1907. Territory: Province of Hanover (except the southern part, with PRUSSIAN CONFERENCE. Organized 1903. Territory: East and West Prussia. Population: 3,671,922. Membership: 551; churches,",1909,108,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,B. P.,B. P. Pauline,Pauline,,,"Judit Fiilop. NORTH GERMAN CONFER- ENCE. Organized 1907. Territory: Province of Hanover (except the southern part, with PRUSSIAN CONFERENCE. Organized 1903. Territory: East and West Prussia. Population: 3,671,922. Membership: 551; churches,",1909,108,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,J.,J. Horcher,Horcher,,,"Judit Fiilop. NORTH GERMAN CONFER- ENCE. Organized 1907. Territory: Province of Hanover (except the southern part, with PRUSSIAN CONFERENCE. Organized 1903. Territory: East and West Prussia. Population: 3,671,922. Membership: 551; churches,",1909,108,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,S.,S. Botyanszky,Botyanszky,,,"Judit Fiilop. NORTH GERMAN CONFER- ENCE. Organized 1907. Territory: Province of Hanover (except the southern part, with PRUSSIAN CONFERENCE. Organized 1903. Territory: East and West Prussia. Population: 3,671,922. Membership: 551; churches,",1909,108,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,E.,E. Meitert,Meitert,,,"Judit Fiilop. NORTH GERMAN CONFER- ENCE. Organized 1907. Territory: Province of Hanover (except the southern part, with PRUSSIAN CONFERENCE. Organized 1903. Territory: East and West Prussia. Population: 3,671,922. Membership: 551; churches,",1909,108,YB1909.pdf
General,,,,officers,,president,E.,E. Enseleit,Enseleit,,,,1909,108,YB1909.pdf
General,,,,officers,,secretary,M.,M. Schilrer,Schilrer,,,,1909,108,YB1909.pdf
General,,,,officers,,secretary,R.,R. Rail,Rail,,,,1909,108,YB1909.pdf
General,,,,officers,,secretary,W.,W. Koller,Koller,,,,1909,108,YB1909.pdf
General,,,,officers,,secretary,E.,E. Enseleit,Enseleit,,,,1909,108,YB1909.pdf
General,,,,officers,,secretary,G.,G. Domnick,Domnick,,,,1909,108,YB1909.pdf
General,,,,officers,,secretary,F.,F. Uld,Uld,,,,1909,108,YB1909.pdf
General,,,,officers,,secretary,G.,G. Unruh,Unruh,,,,1909,108,YB1909.pdf
General,,,,officers,,president,E.,E. Ed,Ed,,,Frauchiger.•,1909,109,YB1909.pdf
General,,,,officers,,secretary,Hartmann.,Ernst Hartmann.,Ernst,,,,1909,109,YB1909.pdf
General,,,,officers,,treasurer,0. Hempel.,0. Hempel. Sabbath-school a n d Missionary,Missionary,,,,1909,109,YB1909.pdf
General,,,,officers,,secretary,R.,R. Rall,Rall,,,,1909,109,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,A.,A. Matern,Matern,,,"SAXON CONFERENCE. Organized 1908. Territory: The Kingdom of Saxony. Population 4,508,601. Membership: 375; churches,",1909,109,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,C.,C. Hacker,Hacker,,,"SAXON CONFERENCE. Organized 1908. Territory: The Kingdom of Saxony. Population 4,508,601. Membership: 375; churches,",1909,109,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,E.,E. Ed,Ed,,,"SAXON CONFERENCE. Organized 1908. Territory: The Kingdom of Saxony. Population 4,508,601. Membership: 375; churches,",1909,109,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,H.,H. Behr,Behr,,,"SAXON CONFERENCE. Organized 1908. Territory: The Kingdom of Saxony. Population 4,508,601. Membership: 375; churches,",1909,109,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,J.,J. Drinhaus,Drinhaus,,,"SAXON CONFERENCE. Organized 1908. Territory: The Kingdom of Saxony. Population 4,508,601. Membership: 375; churches,",1909,109,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,W.,W. Varlemann,Varlemann,,,"SAXON CONFERENCE. Organized 1908. Territory: The Kingdom of Saxony. Population 4,508,601. Membership: 375; churches,",1909,109,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,E.,E. Gugel,Gugel,,,"SAXON CONFERENCE. Organized 1908. Territory: The Kingdom of Saxony. Population 4,508,601. Membership: 375; churches,",1909,109,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,P.,P. Drin,Drin,,,"SAXON CONFERENCE. Organized 1908. Territory: The Kingdom of Saxony. Population 4,508,601. Membership: 375; churches,",1909,109,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,R.,R. Ktimpel,Ktimpel,,,"SAXON CONFERENCE. Organized 1908. Territory: The Kingdom of Saxony. Population 4,508,601. Membership: 375; churches,",1909,109,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,F.,F. Klein,Klein,,,"SAXON CONFERENCE. Organized 1908. Territory: The Kingdom of Saxony. Population 4,508,601. Membership: 375; churches,",1909,109,YB1909.pdf
General,,,,officers,,Treasurer of Conference Poor Fund,R.,R. Miiller,Miiller,,,"SAXON CONFERENCE. Organized 1908. Territory: The Kingdom of Saxony. Population 4,508,601. Membership: 375; churches,",1909,109,YB1909.pdf
